time,sx_x,sx_y,sx_z,mat_x,mat_y,mat_z,vicon_x,vicon_y,vicon_z
8.800000000000007816e-01,4.677973169259645458e-01,2.142537608784184002e-03,2.680538701770631207e-02,4.677922906064979069e-01,2.140991877125651265e-03,2.682862063110247330e-02,4.817723632656268906e-01,1.025147712266460953e-02,-2.742176412278318764e-02
8.900000000000005684e-01,4.652533015186937071e-01,2.441301497200403132e-03,3.631623484871632918e-02,4.652477357999313945e-01,2.439866121779693271e-03,3.633837464726231981e-02,4.784408844480834144e-01,7.706068411103828009e-03,-9.568978658333338050e-03
9.000000000000003553e-01,4.624515318091458327e-01,2.731737691714843964e-03,4.537250904763985571e-02,4.624454806775076809e-01,2.730348266383055868e-03,4.539341062398043192e-02,4.739912701117650062e-01,4.912445108328583609e-03,9.066817133628002345e-03
9.100000000000001421e-01,4.594263668269951140e-01,3.014405274579478461e-03,5.398283558054645104e-02,4.594200189165119075e-01,3.013070727686094179e-03,5.400241810535059972e-02,4.685935957528256646e-01,2.620751542020849367e-03,2.671826161773427355e-02
9.199999999999999289e-01,4.562094972985623054e-01,3.289811506833772992e-03,6.215751953184597139e-02,4.562027785893844056e-01,3.288458459350882598e-03,6.217597092627939748e-02,4.629316918555220761e-01,5.429746760093889790e-04,4.233724814013745119e-02
9.300000000000014921e-01,4.528300310029276798e-01,3.558413739829839172e-03,6.990822408446602243e-02,4.528231145452884521e-01,3.557013742166467100e-03,6.992533795330214963e-02,4.575213220245323287e-01,-1.406331958236181623e-03,5.617551979702412046e-02
9.400000000000012790e-01,4.493145962773042457e-01,3.820621872857986150e-03,7.724768390781300287e-02,4.493075831348382621e-01,3.819161264896780029e-03,7.726347220321963527e-02,4.512004548657070346e-01,-3.573370873244885448e-03,6.961166593766637822e-02
9.500000000000010658e-01,4.456874588519661451e-01,4.076801031625096328e-03,8.418945116351841951e-02,4.456801683044258611e-01,4.075280308036096331e-03,8.420442493230606562e-02,4.476015255034987428e-01,-4.451156015653268128e-03,7.680466580876627036e-02
9.600000000000008527e-01,4.419706478755052736e-01,4.327274723897105331e-03,9.074767212138298844e-02,4.419634540287527558e-01,4.325680417479641285e-03,9.076122168559980219e-02,4.441676616391355692e-01,-5.287400874300976494e-03,8.357824672030400581e-02
9.700000000000006395e-01,4.381840876161990916e-01,4.572327820072212556e-03,9.693689228414578696e-02,4.381769212148162174e-01,4.570701971913500999e-03,9.694933425777876868e-02,4.390560819268964909e-01,-6.637904877823022631e-03,9.244706442076633390e-02
9.800000000000004263e-01,4.343457318925223465e-01,4.812209961382507908e-03,1.027718877847937778e-01,4.343383262898138919e-01,4.810634453534161879e-03,1.027838563759173596e-01,4.310738824831369387e-01,-8.586120255055521011e-03,1.052775852617358621e-01
9.900000000000002132e-01,4.304716987992123767e-01,5.047138724251712914e-03,1.082675208554473995e-01,4.304640557494243680e-01,5.045662767343442497e-03,1.082790970444545003e-01,4.239858486709474628e-01,-9.708220527440150627e-03,1.156313554136818578e-01
1.000000000000000000e+00,4.265006564302157299e-01,5.258573117759622259e-03,1.134549556684377736e-01,4.264926351125050696e-01,5.256908931729436033e-03,1.134666298561324282e-01,4.131683806187199659e-01,-1.128068782139593496e-02,1.300615160597408670e-01
1.009999999999999787e+00,4.230686130787726373e-01,5.374764728600442756e-03,1.181740729240920440e-01,4.230610947364960017e-01,5.373281145430585694e-03,1.181845792958070018e-01,4.067082319303743088e-01,-1.224324087355746493e-02,1.388565519072454957e-01
1.020000000000001350e+00,4.214457306590774777e-01,5.467612399499547325e-03,1.213505746960465981e-01,4.214381010656723658e-01,5.466272147730352575e-03,1.213608702841494080e-01,4.025634323236224610e-01,-1.302621251618293896e-02,1.432597487079370069e-01
1.030000000000001137e+00,4.214021468844429408e-01,5.551376209508952948e-03,1.226272994111776704e-01,4.213943006398507274e-01,5.550253926268762864e-03,1.226374445780284844e-01,3.976940713304522035e-01,-1.326073262766547245e-02,1.490767575751011376e-01
1.040000000000000924e+00,4.228214071343734948e-01,5.621043866856960391e-03,1.219691239610900535e-01,4.228133280517342718e-01,5.620108020128128726e-03,1.219797243661627784e-01,3.943796074448954192e-01,-1.397783661336936267e-02,1.527829251190284121e-01
1.050000000000000711e+00,4.255384279446480789e-01,5.675202050972986967e-03,1.194220853663143928e-01,4.255303902251463266e-01,5.674370463100691236e-03,1.194329634790241151e-01,3.926401485702613048e-01,-1.531543906814390732e-02,1.542394881227881487e-01
1.060000000000000497e+00,4.293383363120298335e-01,5.710832431007563728e-03,1.150703575218933045e-01,4.293309800172496193e-01,5.709689761088461782e-03,1.150814512658147881e-01,3.925126754569773224e-01,-1.575363475551369574e-02,1.542008288590171472e-01
1.070000000000000284e+00,4.339840689232351556e-01,5.715955503158737759e-03,1.090157851301071096e-01,4.339772684867188035e-01,5.714684948109588492e-03,1.090261167917724733e-01,3.935532813266221508e-01,-1.582851087689920999e-02,1.526502648431917741e-01
1.080000000000000071e+00,4.392407789991145117e-01,5.659605856757483379e-03,1.013626816611868098e-01,4.392346101817359294e-01,5.658146832784549836e-03,1.013724873409812544e-01,3.957475383827028237e-01,-1.599111852245280185e-02,1.506103633439145328e-01
1.089999999999999858e+00,4.448883422403454024e-01,5.484928780542431062e-03,9.220637451722391020e-02,4.448826916953854127e-01,5.483432917318415561e-03,9.221571928778002358e-02,3.991910818846651221e-01,-1.717395007378427763e-02,1.473647654965032361e-01
1.100000000000001421e+00,4.507149559683641948e-01,5.117713755933328383e-03,8.163329309541914047e-02,4.507093520331962311e-01,5.116913517651465806e-03,8.164282654828279584e-02,4.031304251984809683e-01,-1.763239296523287647e-02,1.438067897077576207e-01
1.110000000000001208e+00,4.564992926457641098e-01,4.496814896336981220e-03,6.973988916323614617e-02,4.564935970545140331e-01,4.497419483570199404e-03,6.975021712785148265e-02,4.075244598219978087e-01,-1.746939121921331495e-02,1.398130657277088518e-01
1.120000000000000995e+00,4.620065901175937628e-01,3.609317195019034249e-03,5.665989823198879644e-02,4.620012685969505650e-01,3.611015660869198313e-03,5.667101173613563192e-02,4.115767962031113836e-01,-1.643349155427371866e-02,1.355594295941111582e-01
1.130000000000000782e+00,4.670132458052291824e-01,2.499361278267157437e-03,4.257442899425943617e-02,4.670087290133171365e-01,2.501185352052268367e-03,4.258581089640296052e-02,4.164975537650664750e-01,-1.553118098628340771e-02,1.297252736781999150e-01
1.140000000000000568e+00,4.713396417512745185e-01,1.244744146488273003e-03,2.769548888068394665e-02,4.713359544456783845e-01,1.246481859087823036e-03,2.770688244605536144e-02,4.231057170690324387e-01,-1.438115907526696380e-02,1.205471289476243713e-01
1.150000000000000355e+00,4.748647622376733768e-01,-7.378564832225204331e-05,1.223966302892815806e-02,4.748619959824748049e-01,-7.252654347113964939e-05,1.225044272150954162e-02,4.280614223837643229e-01,-1.353177123841053930e-02,1.119701224717782884e-01
1.160000000000000142e+00,4.775210673277575646e-01,-1.390400753429002316e-03,-3.590782976204660339e-03,4.775190449266311088e-01,-1.389706933322673154e-03,-3.580607970329600931e-03,4.336463906033843907e-01,-1.275220713509561676e-02,1.010616191777380379e-01
1.169999999999999929e+00,4.792819220612690168e-01,-2.658640905711749398e-03,-1.961615821905598328e-02,4.792805331906332955e-01,-2.658607485391242722e-03,-1.960666608887992601e-02,4.410916220577029145e-01,-1.132313360369824329e-02,8.596654490875726973e-02
1.180000000000001492e+00,4.801499085413858392e-01,-3.849257775366460299e-03,-3.568097337628860916e-02,4.801490523772719010e-01,-3.849940838696377151e-03,-3.567228525515767773e-02,4.489977305404314611e-01,-1.012308952126569905e-02,6.979160681510404585e-02
1.190000000000001279e+00,4.801481298183000179e-01,-4.946307174979986711e-03,-5.165273664369805090e-02,4.801477168473124446e-01,-4.947549668327062833e-03,-5.164468130966803905e-02,4.552157905593248177e-01,-9.085213404050329622e-03,5.723128645033415118e-02
1.200000000000001066e+00,4.793140463428932074e-01,-5.943452007666567144e-03,-6.741987084191378155e-02,4.793140372918964776e-01,-5.945048852456807920e-03,-6.741219259527796159e-02,4.611988249011250707e-01,-8.334465410991823142e-03,4.334130311314648987e-02
1.210000000000000853e+00,4.776950295220957488e-01,-6.840983484251050850e-03,-8.288951358267701575e-02,4.776950094653071854e-01,-6.843725253022723588e-03,-8.288439620366573612e-02,4.661980817975625024e-01,-7.709822773690200304e-03,2.823844041274525818e-02
1.220000000000000639e+00,4.753450440118443532e-01,-7.643562960628796574e-03,-9.798544156298941155e-02,4.753448726157586401e-01,-7.647159234412240214e-03,-9.798247440452002854e-02,4.698135512731898000e-01,-6.796895456714330264e-03,1.427760426627489032e-02
1.230000000000000426e+00,4.723221030908563156e-01,-8.358560030234250121e-03,-1.126461719227073444e-01,4.723219296695133629e-01,-8.362562572915312881e-03,-1.126440315842565237e-01,4.729250163552451980e-01,-5.672114055890561946e-03,-1.613713530046745337e-03
1.240000000000000213e+00,4.686862864897839986e-01,-8.994853861569300849e-03,-1.268232359634444140e-01,4.686862903811341297e-01,-8.999085971119325997e-03,-1.268210610537974237e-01,4.752144899921313392e-01,-4.794170777772083225e-03,-1.633300692523692588e-02
1.250000000000000000e+00,4.644981898837819423e-01,-9.561984679445183211e-03,-1.404796076006363248e-01,4.644983147591396633e-01,-9.566457084095411623e-03,-1.404775844909412763e-01,4.768736308538275015e-01,-3.993265383436250815e-03,-2.886880028766702910e-02
1.259999999999999787e+00,4.598177183029563686e-01,-1.006956706983055429e-02,-1.535882700325964800e-01,4.598181349686273900e-01,-1.007423811553405726e-02,-1.535858770815656804e-01,4.778995428629694286e-01,-3.726366619562382354e-03,-3.901604739372932507e-02
1.270000000000001350e+00,4.547031599272494118e-01,-1.052689662902858182e-02,-1.661309076615491431e-01,4.547039131204647089e-01,-1.053186054268506582e-02,-1.661280678296816193e-01,4.799610627464221402e-01,-3.306876682055370775e-03,-6.796891196016113801e-02
1.280000000000001137e+00,4.492104911650026122e-01,-1.094269825707474240e-02,-1.780967137377207077e-01,4.492115350123455086e-01,-1.094797786174537407e-02,-1.780935867467406120e-01,4.802447787687532665e-01,-3.272839484665432397e-03,-7.792642767918747659e-02
1.290000000000000924e+00,4.433928731877797569e-01,-1.132497731581886408e-02,-1.894813067434157339e-01,4.433940561674406533e-01,-1.133045544769415054e-02,-1.894782554491813709e-01,4.790086501432410104e-01,-3.071222940079318398e-03,-1.168290204052122305e-01
1.300000000000000711e+00,4.373003066296301533e-01,-1.168094436225813708e-02,-2.002857498763710442e-01,4.373016036717732868e-01,-1.168655469318132661e-02,-2.002828044536348329e-01,4.763476989478391266e-01,-2.232833050356819449e-03,-1.402104061149509473e-01
1.310000000000000497e+00,4.309794163497491226e-01,-1.201699147574741659e-02,-2.105156681091330806e-01,4.309809221699728021e-01,-1.202282630635222865e-02,-2.105126220395549252e-01,4.727383284958397436e-01,-1.500623477617188395e-03,-1.601835482039827840e-01
1.320000000000000284e+00,4.244733417736729075e-01,-1.233870425233330251e-02,-2.201804583569045570e-01,4.244750677148432239e-01,-1.234485476662273290e-02,-2.201772884661408747e-01,4.676375122983310595e-01,-6.028643486113149930e-04,-1.804996791177137794e-01
1.330000000000000071e+00,4.178217120919418548e-01,-1.265089727533437805e-02,-2.292925872411416266e-01,4.178235675390002957e-01,-1.265727516614760344e-02,-2.292894568964479463e-01,4.631079158103487137e-01,-7.312745459012170990e-05,-1.950750231316682459e-01
1.339999999999999858e+00,4.110606883771200648e-01,-1.295766436528233631e-02,-2.378669711525893682e-01,4.110627129191755103e-01,-1.296433909110167315e-02,-2.378638034843146842e-01,4.579726649144904016e-01,4.387989114111173761e-04,-2.103980839611366283e-01
1.350000000000001421e+00,4.042230572195134597e-01,-1.326243724002430444e-02,-2.459204330988999654e-01,4.042251848775310075e-01,-1.326923497903489263e-02,-2.459173409607357252e-01,4.515864864382589383e-01,1.214003896554516349e-03,-2.278522934700410452e-01
1.360000000000001208e+00,3.973383631063204802e-01,-1.356804800662472950e-02,-2.534712302513149051e-01,3.973404115452177088e-01,-1.357443468391689514e-02,-2.534685191980339813e-01,4.435536848496280937e-01,2.136592415919139065e-03,-2.477385428250611643e-01
1.370000000000000995e+00,3.904330683973635252e-01,-1.387679229959288239e-02,-2.605386465931174289e-01,3.904352476648230152e-01,-1.388316286992716253e-02,-2.605359601885721132e-01,4.366194471857415271e-01,3.204663534733726005e-03,-2.630263473231443938e-01
1.380000000000000782e+00,3.835307320607745929e-01,-1.419049085805309043e-02,-2.671426444882464279e-01,3.835329363201298025e-01,-1.419626995953056532e-02,-2.671402000595278770e-01,4.270419630538894173e-01,4.639517632187076246e-03,-2.810743950865244312e-01
1.390000000000000568e+00,3.766521997401295896e-01,-1.451054812360448414e-02,-2.733035694224836276e-01,3.766546580107549280e-01,-1.451642015893814947e-02,-2.733009809584909799e-01,4.140363465967799028e-01,5.502983215387780014e-03,-3.022439794999788321e-01
1.400000000000000355e+00,3.698157989787914657e-01,-1.483800692787644489e-02,-2.790419024505996215e-01,3.698185128714339132e-01,-1.484343308278046961e-02,-2.790392842170415499e-01,4.039355217010157650e-01,6.516038831419754263e-03,-3.162926071281113027e-01
1.410000000000000142e+00,3.630375351445432330e-01,-1.517359882879306364e-02,-2.843780547485147414e-01,3.630405391909679591e-01,-1.517916003615685586e-02,-2.843752709951078428e-01,3.932163283098267792e-01,7.203525414490832834e-03,-3.302726995684100997e-01
1.419999999999999929e+00,3.563312840479180288e-01,-1.551778982154472172e-02,-2.893321994857281365e-01,3.563346818335426103e-01,-1.552319036754049378e-02,-2.893292342403807615e-01,3.851323869649204701e-01,7.503589553066028484e-03,-3.398172088901172949e-01
1.430000000000001492e+00,3.497089789248563063e-01,-1.587082155377198683e-02,-2.939241360323253671e-01,3.497126533549905769e-01,-1.587633648125732003e-02,-2.939210542356793243e-01,3.780421228124070110e-01,7.871050595984419029e-03,-3.476384736315802915e-01
1.440000000000001279e+00,3.431807891182153125e-01,-1.623274798671919469e-02,-2.981731826027549381e-01,3.431848072671703775e-01,-1.623832394081997643e-02,-2.981699574839056233e-01,3.685237382567682074e-01,8.177622660332978244e-03,-3.575306953931954301e-01
1.450000000000001066e+00,3.367552896030399645e-01,-1.660346789496037340e-02,-3.020980930639679540e-01,3.367595525719380145e-01,-1.660916055018943002e-02,-3.020948050891018588e-01,3.590153001566818158e-01,8.452273442408994586e-03,-3.665688874182024271e-01
1.460000000000000853e+00,3.304396202587456255e-01,-1.698275344419782062e-02,-3.057169945249013088e-01,3.304439297465307512e-01,-1.698872929983086949e-02,-3.057137585321427764e-01,3.504115178175118972e-01,8.871635477312622697e-03,-3.736396765206394521e-01
1.470000000000000639e+00,3.242396342728628422e-01,-1.737027509521075347e-02,-3.090473425981880573e-01,3.242438732819296066e-01,-1.737651021978423721e-02,-3.090442339190176968e-01,3.381379393137903255e-01,9.348924426452895342e-03,-3.822678829155723434e-01
1.480000000000000426e+00,3.181600356527004014e-01,-1.776562321319235041e-02,-3.121058914587979682e-01,3.181641228217332307e-01,-1.777205632864442900e-02,-3.121029465067177155e-01,3.302366350999836886e-01,9.422720553528912690e-03,-3.871418568849304132e-01
1.490000000000000213e+00,3.122031045172225516e-01,-1.817231698050884164e-02,-3.149064087437564718e-01,3.122070398248373291e-01,-1.817907347851529035e-02,-3.149034943512643014e-01,3.233943036599626897e-01,9.459889108964641968e-03,-3.907679421543259202e-01
1.500000000000000000e+00,3.063167988393564745e-01,-1.874189563506851661e-02,-3.173752765269095555e-01,3.063209290327911227e-01,-1.874934180051581259e-02,-3.173721642008793808e-01,3.164558245976507589e-01,9.293713944054912690e-03,-3.939365415550337701e-01
1.509999999999999787e+00,3.013585643057940522e-01,-1.938014589057085110e-02,-3.195526245511594032e-01,3.013643444700045415e-01,-1.938749632967281741e-02,-3.195495340664451511e-01,3.099017810557775920e-01,9.157009983215225191e-03,-3.964185501501332753e-01
1.520000000000001350e+00,2.985159432241538680e-01,-1.947624271998682141e-02,-3.214440280864876986e-01,2.985233129772616456e-01,-1.948349506627259850e-02,-3.214406914920679426e-01,3.046987184483140876e-01,8.623685470146122412e-03,-3.979700345298486375e-01
1.530000000000001137e+00,2.976961651867738867e-01,-1.926522989468518535e-02,-3.226862167122079295e-01,2.977047523159120357e-01,-1.927247197163461934e-02,-3.226826082847127908e-01,3.003178516758764349e-01,7.815198560172140207e-03,-3.989939362317678762e-01
1.540000000000000924e+00,2.989188694361784582e-01,-1.881002869326531962e-02,-3.231517525364023813e-01,2.989286053647440267e-01,-1.881723446807776964e-02,-3.231477083997815747e-01,2.975083488848411228e-01,7.295542998491666431e-03,-3.994397547141206317e-01
1.550000000000000711e+00,3.021125635543481236e-01,-1.814840100679230780e-02,-3.227601727510032159e-01,3.021228552296169045e-01,-1.815550575348716736e-02,-3.227559872242826700e-01,2.967677397894475932e-01,6.779062333202343082e-03,-3.990519992848226560e-01
1.560000000000000497e+00,3.071267795420912772e-01,-1.731587047024508302e-02,-3.214420783682131466e-01,3.071388516526324386e-01,-1.732288102866213347e-02,-3.214367891998214377e-01,2.973993821818451400e-01,5.974637019918599412e-03,-3.980076048480805095e-01
1.570000000000000284e+00,3.137704462153718676e-01,-1.634808232509632475e-02,-3.191267471327826066e-01,3.137853241739600452e-01,-1.635497471249105356e-02,-3.191194051347615024e-01,2.996369628248890526e-01,4.830154733041380766e-03,-3.964542815106232299e-01
1.580000000000000071e+00,3.218490480070482218e-01,-1.528227926859324244e-02,-3.157299333954219911e-01,3.218670692931779875e-01,-1.528902384924009025e-02,-3.157199303127697920e-01,3.028675685806940798e-01,4.032309420591448368e-03,-3.941748109103533904e-01
1.589999999999999858e+00,3.311905166793926436e-01,-1.415870419557249682e-02,-3.111412425543545468e-01,3.312088618914705851e-01,-1.416522826024645652e-02,-3.111301441411245539e-01,3.070213568964922368e-01,3.304209555754930583e-03,-3.914795790880264414e-01
1.600000000000001421e+00,3.416428985133377338e-01,-1.302053653350731394e-02,-3.052239099709314063e-01,3.416590392370346119e-01,-1.302675332792201796e-02,-3.052134768324250014e-01,3.146988439516911207e-01,2.192461392460834380e-03,-3.868989364865970670e-01
1.610000000000001208e+00,3.530370326746114507e-01,-1.191006374780401861e-02,-2.978435954034340805e-01,3.530498166292219686e-01,-1.191589610158617571e-02,-2.978349008125716901e-01,3.249711930621307365e-01,1.037387179419632655e-03,-3.807954258940671743e-01
1.620000000000000995e+00,3.651404757698144543e-01,-1.086130243551059957e-02,-2.889207859527719857e-01,3.651513295687596194e-01,-1.086688028066451310e-02,-2.889126400383298932e-01,3.359234730464765173e-01,-1.299141280710625068e-04,-3.743653008702177987e-01
1.630000000000000782e+00,3.776465688874537374e-01,-9.893902151759559338e-03,-2.784715249102087120e-01,3.776567563644684378e-01,-9.899226847239140509e-03,-2.784628121906990161e-01,3.494026044838741685e-01,-1.852122175757156541e-03,-3.674309221294876360e-01
1.640000000000000568e+00,3.902099438675525889e-01,-9.012883768517675892e-03,-2.666087159336001378e-01,3.902204320176657637e-01,-9.017984856917715328e-03,-2.665982165444277796e-01,3.630231926973038759e-01,-2.977342004729127689e-03,-3.578420873432091032e-01
1.650000000000000355e+00,4.024982956714286964e-01,-8.213169719508358474e-03,-2.535130208922487527e-01,4.025104019231778851e-01,-8.218018693617590992e-03,-2.534984917595701215e-01,3.722389864503071744e-01,-4.116296182876302834e-03,-3.513336536322733128e-01
1.660000000000000142e+00,4.142299058600061312e-01,-7.484893446451639822e-03,-2.393981589736695614e-01,4.142443340864276902e-01,-7.489557435000989208e-03,-2.393781923891911689e-01,3.849492335555284583e-01,-4.654339272497726165e-03,-3.411646336318430173e-01
1.669999999999999929e+00,4.251890840440039065e-01,-6.817107141164301803e-03,-2.244847107278208631e-01,4.252048638973767170e-01,-6.821645384615672089e-03,-2.244600154147204929e-01,3.992153699812817091e-01,-5.203420609513467743e-03,-3.283586785976720379e-01
1.680000000000001492e+00,4.352257050203824917e-01,-6.199686759477834180e-03,-2.089842349724403414e-01,4.352419925392568834e-01,-6.204178266557155118e-03,-2.089553345683385077e-01,4.109027374904680174e-01,-5.825423456535278044e-03,-3.164756832795642683e-01
1.690000000000001279e+00,4.442468767346158809e-01,-5.624043411794890299e-03,-1.930909598141079819e-01,4.442625569152017229e-01,-5.628505090463481117e-03,-1.930591656221327945e-01,4.208968996097846027e-01,-6.204070160594182815e-03,-3.049035508795224225e-01
1.700000000000001066e+00,4.522061412777993450e-01,-5.083215892694401342e-03,-1.769781656293686889e-01,4.522203496872468920e-01,-5.087625153802604466e-03,-1.769448386457774802e-01,4.365599568508612416e-01,-6.665522628138007000e-03,-2.822464004268908089e-01
1.710000000000000853e+00,4.590929619398498862e-01,-4.571699012566422977e-03,-1.607972688996989197e-01,4.591052601858210958e-01,-4.576058978717431787e-03,-1.607633544836766792e-01,4.517377805895118614e-01,-7.493223096323720078e-03,-2.538953252964559204e-01
1.720000000000000639e+00,4.649235994987565013e-01,-4.085189904863136164e-03,-1.446783904916008334e-01,4.649343338838788919e-01,-4.089569981020564626e-03,-1.446432199789438877e-01,4.645506218731935144e-01,-8.268822640101813892e-03,-2.225287075317833319e-01
1.730000000000000426e+00,4.697336415831736556e-01,-3.620335284493353054e-03,-1.287316955362871884e-01,4.697434248243570476e-01,-3.624794883037987109e-03,-1.286935399354113552e-01,4.712322213358911549e-01,-8.441073550164601702e-03,-2.004413947523020767e-01
1.740000000000000213e+00,4.735720838422209367e-01,-3.174511519883271501e-03,-1.130490926118406375e-01,4.735806184890907766e-01,-3.179054059528503822e-03,-1.130084704033695875e-01,4.772030300817755588e-01,-8.896348640264450935e-03,-1.745627139072368217e-01
1.750000000000000000e+00,4.764967351304266741e-01,-2.745646005579583260e-03,-9.770605666182163862e-02,4.765031508016904782e-01,-2.750241904393372749e-03,-9.766598778578362838e-02,4.804090165911097943e-01,-9.058609752605750742e-03,-1.545422476120793254e-01
1.759999999999999787e+00,4.785707005639951994e-01,-2.332077832521707063e-03,-8.276344326756754355e-02,4.785748639529169290e-01,-2.336722513865075769e-03,-8.272527513553828982e-02,4.834074190039656660e-01,-9.152923778837682156e-03,-1.291414461847555373e-01
