alpha,loss_median,grad_Kp,grad_Ki,grad_Kd,update_Kp,update_Ki,update_Kd,rel_Kp,rel_Ki,rel_Kd
3000,4.390283e-04,1.224793e-06,3.362256e-08,3.058216e-07,1.207697e+00,1.577153e-02,1.789083e-02,5.068086e-03,3.249291e-03,1.212288e-03
3000,4.375819e-04,1.212796e-06,3.322922e-08,4.120266e-07,1.194719e+00,1.561681e-02,1.430311e-02,5.011704e-03,3.124839e-03,9.744978e-04
3000,4.391991e-04,1.201001e-06,3.284286e-08,6.368366e-07,1.170558e+00,1.546729e-02,1.400254e-02,4.956843e-03,3.038605e-03,9.623591e-04
3000,4.377526e-04,1.189281e-06,3.246057e-08,5.237193e-07,1.163340e+00,1.532255e-02,1.446260e-02,4.903362e-03,2.995853e-03,9.935061e-04
3000,4.333826e-04,1.177588e-06,3.208086e-08,3.833021e-07,1.156271e+00,1.518210e-02,1.322101e-02,4.851121e-03,2.969142e-03,9.073608e-04
3000,4.320255e-04,1.165967e-06,3.062862e-08,3.158967e-07,1.149330e+00,1.504550e-02,1.220292e-02,4.800010e-03,2.943072e-03,8.292079e-04
3000,4.306898e-04,1.154524e-06,2.925456e-08,3.811333e-07,1.142509e+00,1.491239e-02,1.192593e-02,4.749973e-03,2.910014e-03,8.100193e-04
3000,4.293750e-04,1.143376e-06,2.891011e-08,4.811864e-07,1.135811e+00,1.478255e-02,1.282366e-02,4.701007e-03,2.873443e-03,8.781267e-04
3000,4.280800e-04,1.132606e-06,2.857318e-08,4.583126e-07,1.129247e+00,1.465583e-02,1.415669e-02,4.653138e-03,2.845304e-03,9.692706e-04
3000,4.268044e-04,1.122229e-06,2.824531e-08,2.693721e-07,1.122830e+00,1.453219e-02,1.390146e-02,4.606399e-03,2.831300e-03,9.512463e-04
3000,4.255482e-04,1.112196e-06,2.792743e-08,2.649256e-07,1.116566e+00,1.441161e-02,1.247253e-02,4.560797e-03,2.816762e-03,8.526340e-04
3000,4.243108e-04,1.102410e-06,2.761964e-08,3.379405e-07,1.110453e+00,1.429411e-02,1.105113e-02,4.516302e-03,2.792304e-03,7.493433e-04
3000,4.230910e-04,1.092765e-06,2.732133e-08,3.986995e-07,1.104480e+00,1.417966e-02,1.064605e-02,4.472848e-03,2.766898e-03,7.202044e-04
3000,4.218879e-04,1.083181e-06,2.703142e-08,3.512527e-07,1.098629e+00,1.406822e-02,1.064190e-02,4.430344e-03,2.750412e-03,7.193445e-04
3000,4.207014e-04,1.073634e-06,2.845516e-08,2.216905e-07,1.092881e+00,1.395966e-02,1.052064e-02,4.388700e-03,2.747838e-03,7.106248e-04
