wall_time,episode_reward_mean
14963.2237904,138.214716244
14968.5048583,87.5865208882
14973.6863921,100.055404326
14979.0200968,130.956199749
14984.2493498,135.699746609
14989.5046349,101.720744613
14994.786691,112.605252189
15000.0887418,115.392549163
15005.3733649,94.1977810814
15010.6396973,110.977848541
15015.8696191,131.098385833
15021.1400197,112.433291429
15026.4407053,104.799332509
15031.7040534,91.2287885648
15037.0845475,138.748679311
15042.5142236,138.96235834
15047.8413925,134.949285989
15053.0758121,100.530079143
15058.4797213,118.890864915
15063.6885743,106.835686663
15069.0124314,64.4159675704
15074.2217529,37.8518441351
15080.1137927,65.8300070251
15085.3305905,134.363277275
15090.6283429,124.028534983
15095.8869801,49.7830661789
15101.2049963,111.42450568
15106.4554002,113.309402286
15111.701257,124.893627649
15116.9870996,130.575760086
15122.2695477,110.304247297
15127.5425274,122.416393871
15132.7971168,130.716055541
15138.1322975,115.830133929
15143.3797872,127.878441554
15148.7082222,98.8592487589
15153.9532309,98.7098760953
15159.3322914,21.284408801
15164.5366368,83.2456834012
15169.9341524,124.191351454
15175.2632153,80.2202027469
15180.5554199,133.097615814
15185.8449655,133.402181554
15191.1665158,100.546020227
15196.4468775,82.8088348358
15201.7724576,117.023257264
15207.0599251,124.169003743
15212.2839665,100.045062759
15217.7162583,111.707631322
15222.9341762,102.601904211
15228.2266362,103.22734155
15233.4298897,123.613326923
15238.9226265,52.4912289195
15244.1736701,103.898059411
15249.484962,79.36464852
15254.7797506,106.274229554
15260.0925083,132.392016372
15265.369776,114.098230822
15270.6914523,131.31888329
15275.9918571,99.2250154413
15281.2644725,107.047712311
15286.4884422,133.465644215
15291.770155,103.826607721
15297.0225315,122.38536119
15302.245929,131.359047261
15307.5515924,80.6396501426
15312.8030055,132.762241854
15318.0574107,124.464945781
15323.3010166,109.128707389
15328.5849051,92.8019874917
15333.8299174,129.758178304
15339.169095,146.435220924
15344.4181964,130.408984598
15349.8206749,106.265600361
15355.0723991,48.8319055373
15360.3712916,63.0685899196
15365.6433492,127.923885933
15370.9414806,115.939676455
15376.1980884,113.22550562
15381.4870327,138.973214982
15386.8157961,107.045140209
15392.0727167,129.416293658
15397.3723006,110.833839274
15403.183212,111.94446112
15408.5146623,135.372339443
15413.7681649,120.864889681
15419.095489,115.128603422
15424.2965083,98.4106604552
15429.6905766,95.0964200882
15434.9720104,48.1713683371
15440.2571864,101.02970001
15445.5380609,49.0648651051
15450.8847475,133.8610473
15456.1648419,131.946101747
15461.4870858,119.173362119
15466.7499671,145.266688711
15472.0080469,54.1418353531
15477.2744656,121.505705663
15482.5617733,90.5605508425
15487.9161024,111.912316414
15493.1708348,83.8442866975
15498.5036261,133.505109569
15503.711904,30.5244320118
15509.0024989,66.0848229682
15514.2243938,143.089246582
15519.5410361,91.4544680446
15524.8147953,39.103825383
15530.1055145,122.927926552
15535.3448083,89.6915440452
15540.702451,63.7811806853
15545.9196744,89.9598114415
15551.1907103,100.928996976
15556.5115554,91.0397197399
15561.9052258,90.7485769585
15567.2941952,52.5775615931
15572.5144296,109.146635086
15577.7970452,92.4009862444
15583.1029885,105.902830546
15588.3821433,70.0483548762
15593.5662117,133.763430935
15598.904381,120.966775325
15604.1664052,121.868378802
15609.4607224,58.8863906654
15614.7364073,105.001585115
15620.0214097,106.713047199
15625.2281287,123.29735756
15630.5715342,128.182679739
15635.7919135,110.559399276
15641.1593089,99.6932483483
15646.3747993,122.550657009
15651.6768925,115.20679653
15656.9867043,108.562464381
15662.2116301,131.664809967
15667.4944384,133.31608466
15672.7225597,121.007346927
15677.9995928,115.241975534
15683.2623501,122.01333983
15688.579989,126.769881292
15693.7925875,132.174568045
15699.2282598,128.328968267
15704.5469527,83.7525744756
15709.8376343,74.059529745
