wall_time,episode_reward_mean
4914.93713617,1.69824874872
4920.17351985,54.2852490582
4925.45147753,34.9720317896
4930.65335679,29.2145087677
4935.96596479,61.5150406889
4941.14693689,70.349372791
4946.46007776,41.3239306968
4951.65784431,-10.7249685672
4956.96287036,54.6388187526
4962.1398952,41.9702150013
4967.49862862,73.0904973221
4972.70947409,77.9630405505
4977.97200131,65.5185075826
4983.15002036,-31.3694896017
4988.44195318,41.132561016
4993.7091856,32.5273744519
4998.95469069,16.2436333173
5004.20287466,37.8778383025
5009.47950172,65.9796832291
5014.7273953,84.4950485699
5020.00302386,77.4266723373
5025.28529501,11.6010418531
5030.51495409,60.5346390016
5035.85574961,82.4192821768
5041.10092783,71.8091078113
5046.43177319,70.4814564451
5051.6692996,76.0774803265
5057.00350499,55.5722113501
5062.39372611,23.1614277945
5067.63099432,63.4830768604
5072.86056042,19.5631231144
5078.14003539,23.0213366975
5083.35834241,48.6353206801
5088.63021803,60.1237185907
5093.88947272,41.7374148681
5099.120471,46.6103757276
5104.37781858,5.94117195398
5109.597682,57.9591683297
5114.89381194,56.1106777828
5120.13340139,57.8341821457
5125.42169809,30.8518961738
5130.66836476,40.6894615462
5135.98574114,49.626505024
5141.18538404,26.7997347568
5146.52531552,88.1782729745
5151.68919897,69.1902832907
5156.9702003,46.9277214224
5162.1473341,-5.325264417
5167.40538216,57.4287919795
5172.67139411,41.6362605993
5178.02298474,52.6353638434
5183.87488031,65.2552505956
5189.12300491,68.4528412431
5194.37581754,-11.8736065314
5199.58734679,68.365096355
5204.85624123,74.2354423062
5210.09323621,30.87253836
5215.36738157,64.8856407967
5220.59423923,-7.55644319667
5225.85476923,-7.14443300991
5231.09541392,45.7354424625
5236.48047113,60.1570622503
5241.72114921,53.7645631367
5246.99780273,35.7021478947
5252.2045753,33.1538952696
5257.45714664,86.5380457575
5262.71925926,89.9171161897
5267.98481679,50.1249706001
5273.2655251,64.3214386194
5278.56239009,7.4517685913
5283.84781575,69.4163399605
5289.12362099,44.7436549059
5294.36730695,69.4865676688
5299.63186455,39.0076489091
5304.93194604,60.0341836766
5310.1393342,68.8970272844
5315.43534708,59.1484025593
5320.63638282,82.4873296047
5325.94778919,-16.0500810074
5331.15871382,68.7994282352
5336.56616616,13.926246342
5341.74236727,67.7176943237
5347.052917,84.0976558671
5352.26983547,78.824192879
5357.57828879,58.9558857118
5362.80005646,35.4210729517
5368.05749106,64.2249492912
5373.32986856,35.8313403656
