11,0.045833,0.198887,0.330816,0.176511,0.205451,0.183820,0.177605,0.180119,0.418518,0.177642,0.207515,0.056884,0.180412,0.160367,0.258235,0.173808,,,,,,,,,,,,,,,
12,0.050000,0.198884,0.330819,0.176514,0.205455,0.183818,0.177609,0.180099,0.418515,0.177649,0.207513,0.056886,0.180409,0.160370,0.258235,0.173806,,,,,,,,,,,,,,,
13,0.054167,0.198881,0.330820,0.176516,0.205459,0.183818,0.177609,0.180077,0.418519,0.177656,0.207514,0.056887,0.180410,0.160372,0.258235,0.173812,,,,,,,,,,,,,,,
14,0.058333,0.198877,0.330820,0.176517,0.205464,0.183816,0.177611,0.180058,0.418516,0.177655,0.207516,0.056885,0.180412,0.160377,0.258233,0.173808,,,,,,,,,,,,,,,
15,0.062500,0.198874,0.330822,0.176519,0.205469,0.183815,0.177609,0.180035,0.418515,0.177655,0.207515,0.056884,0.180409,0.160375,0.258227,0.173809,,,,,,,,,,,,,,,
16,0.066667,0.198870,0.330825,0.176520,0.205473,0.183815,0.177610,0.180015,0.418514,0.177654,0.207519,0.056883,0.180408,0.160377,0.258224,0.173808,,,,,,,,,,,,,,,
17,0.070833,0.198865,0.330826,0.176520,0.205477,0.183811,0.177612,0.180000,0.418515,0.177655,0.207518,0.056886,0.180409,0.160384,0.258221,0.173811,,,,,,,,,,,,,,,
18,0.075000,0.198864,0.330826,0.176520,0.205482,0.183812,0.177612,0.179975,0.418508,0.177650,0.207515,0.056884,0.180410,0.160386,0.258219,0.173812,,,,,,,,,,,,,,,
19,0.079167,0.198864,0.330828,0.176521,0.205486,0.183811,0.177613,0.179960,0.418510,0.177653,0.207518,0.056883,0.180407,0.160386,0.258220,0.173820,,,,,,,,,,,,,,,
20,0.083333,0.198863,0.330830,0.176521,0.205499,0.183810,0.177619,0.179945,0.418510,0.177656,0.207520,0.056884,0.180408,0.160386,0.258221,0.173817,,,,,,,,,,,,,,,
21,0.087500,0.198863,0.330830,0.176521,0.205504,0.183810,0.177621,0.179932,0.418509,0.177654,0.207522,0.056882,0.180406,0.160391,0.258218,0.173817,,,,,,,,,,,,,,,
22,0.091667,0.198862,0.330833,0.176520,0.205508,0.183807,0.177622,0.179922,0.418507,0.177653,0.207522,0.056881,0.180406,0.160394,0.258215,0.173817,,,,,,,,,,,,,,,
23,0.095833,0.198862,0.330834,0.176519,0.205512,0.183806,0.177623,0.179911,0.418506,0.177650,0.207519,0.056884,0.180408,0.160397,0.258214,0.173816,,,,,,,,,,,,,,,
24,0.100000,0.198863,0.330836,0.176518,0.205513,0.183805,0.177619,0.179903,0.418507,0.177649,0.207520,0.056882,0.180405,0.160402,0.258213,0.173814,,,,,,,,,,,,,,,
25,0.104167,0.198865,0.330838,0.176516,0.205507,0.183804,0.177609,0.179898,0.418509,0.177649,0.207519,0.056884,0.180405,0.160403,0.258207,0.173814,,,,,,,,,,,,,,,
26,0.108333,0.198864,0.330838,0.176517,0.205515,0.183804,0.177619,0.179893,0.418508,0.177648,0.207517,0.056885,0.180409,0.160405,0.258210,0.173810,,,,,,,,,,,,,,,
27,0.112500,0.198865,0.330843,0.176517,0.205517,0.183805,0.177619,0.179887,0.418508,0.177642,0.207515,0.056887,0.180406,0.160411,0.258208,0.173810,,,,,,,,,,,,,,,
28,0.116667,0.198868,0.330841,0.176513,0.205520,0.183806,0.177616,0.179886,0.418510,0.177642,0.207514,0.056889,0.180405,0.160407,0.258213,0.173810,,,,,,,,,,,,,,,
29,0.120833,0.198870,0.330843,0.176512,0.205520,0.183804,0.177618,0.179886,0.418509,0.177638,0.207512,0.056883,0.180407,0.160409,0.258215,0.173808,,,,,,,,,,,,,,,
30,0.125000,0.198872,0.330844,0.176509,0.205518,0.183806,0.177618,0.179888,0.418511,0.177633,0.207509,0.056887,0.180406,0.160414,0.258217,0.173807,,,,,,,,,,,,,,,
31,0.129167,0.198877,0.330846,0.176504,0.205507,0.183805,0.177607,0.179892,0.418511,0.177628,0.207507,0.056889,0.180407,0.160413,0.258217,0.173808,,,,,,,,,,,,,,,
32,0.133333,0.198879,0.330846,0.176504,0.205515,0.183806,0.177614,0.179899,0.418512,0.177625,0.207505,0.056890,0.180404,0.160412,0.258219,0.173807,,,,,,,,,,,,,,,
33,0.137500,0.198885,0.330845,0.176500,0.205512,0.183807,0.177612,0.179905,0.418515,0.177622,0.207503,0.056892,0.180407,0.160409,0.258218,0.173799,,,,,,,,,,,,,,,
34,0.141667,0.198888,0.330847,0.176496,0.205501,0.183808,0.177604,0.179916,0.418517,0.177617,0.207500,0.056895,0.180406,0.160408,0.258218,0.173795,,,,,,,,,,,,,,,
35,0.145833,0.198891,0.330848,0.176495,0.205496,0.183807,0.177603,0.179926,0.418517,0.177614,0.207501,0.056889,0.180406,0.160411,0.258225,0.173793,,,,,,,,,,,,,,,
36,0.150000,0.198895,0.330848,0.176491,0.205494,0.183809,0.177601,0.179940,0.418520,0.177603,0.207499,0.056892,0.180406,0.160408,0.258224,0.173789,,,,,,,,,,,,,,,
37,0.154167,0.198900,0.330845,0.176488,0.205491,0.183809,0.177604,0.179956,0.418521,0.177601,0.207496,0.056894,0.180410,0.160405,0.258228,0.173785,,,,,,,,,,,,,,,
38,0.158333,0.198904,0.330844,0.176484,0.205487,0.183810,0.177602,0.179972,0.418520,0.177598,0.207494,0.056892,0.180412,0.160405,0.258230,0.173784,,,,,,,,,,,,,,,
39,0.162500,0.198909,0.330844,0.176481,0.205481,0.183811,0.177602,0.179992,0.418527,0.177596,0.207494,0.056891,0.180411,0.160405,0.258232,0.173786,,,,,,,,,,,,,,,
40,0.166667,0.198913,0.330842,0.176479,0.205479,0.183810,0.177601,0.180013,0.418529,0.177595,0.207490,0.056893,0.180414,0.160399,0.258230,0.173780,,,,,,,,,,,,,,,
41,0.170833,0.198916,0.330840,0.176476,0.205475,0.183814,0.177600,0.180033,0.418528,0.177590,0.207492,0.056893,0.180418,0.160399,0.258234,0.173778,,,,,,,,,,,,,,,
42,0.175000,0.198922,0.330838,0.176471,0.205471,0.183813,0.177600,0.180054,0.418526,0.177581,0.207493,0.056890,0.180419,0.160397,0.258235,0.173772,,,,,,,,,,,,,,,
43,0.179167,0.198924,0.330837,0.176467,0.205467,0.183814,0.177599,0.180075,0.418527,0.177579,0.207492,0.056892,0.180422,0.160396,0.258239,0.173776,,,,,,,,,,,,,,,
44,0.183333,0.198927,0.330835,0.176465,0.205465,0.183813,0.177601,0.180098,0.418528,0.177579,0.207491,0.056889,0.180425,0.160394,0.258241,0.173773,,,,,,,,,,,,,,,
45,0.187500,0.198931,0.330831,0.176462,0.205460,0.183813,0.177601,0.180117,0.418526,0.177577,0.207492,0.056890,0.180426,0.160388,0.258240,0.173780,,,,,,,,,,,,,,,
46,0.191667,0.198932,0.330829,0.176458,0.205455,0.183817,0.177601,0.180139,0.418526,0.177575,0.207494,0.056889,0.180426,0.160394,0.258241,0.173770,,,,,,,,,,,,,,,
47,0.195833,0.198935,0.330827,0.176456,0.205453,0.183816,0.177599,0.180161,0.418530,0.177578,0.207493,0.056889,0.180432,0.160393,0.258236,0.173762,,,,,,,,,,,,,,,
48,0.200000,0.198939,0.330824,0.176451,0.205449,0.183816,0.177602,0.180181,0.418530,0.177577,0.207494,0.056886,0.180433,0.160392,0.258239,0.173764,,,,,,,,,,,,,,,
