t,x,z
4.900000000000000189e-02,-1.521109125010327440e-02,5.998708080853676350e-01
5.000000000000000278e-02,-1.590756233013582849e-02,5.998561958013157724e-01
5.100000000000000366e-02,-1.662069696147798481e-02,5.998403437621580014e-01
5.200000000000000455e-02,-1.735044903501496011e-02,5.998231801107145600e-01
5.299999999999999850e-02,-1.809676704227534960e-02,5.998046312293171534e-01
5.399999999999999939e-02,-1.885959441231870037e-02,5.997846218135540752e-01
5.500000000000000028e-02,-1.963886983678263254e-02,5.997630749472214751e-01
5.600000000000000117e-02,-2.043452758309090983e-02,5.997399121781255005e-01
5.700000000000000205e-02,-2.124649779585311218e-02,5.997150535943864824e-01
5.800000000000000294e-02,-2.207470678648695839e-02,5.996884179009263072e-01
5.900000000000000383e-02,-2.291907731116309827e-02,5.996599224957617214e-01
5.999999999999999778e-02,-2.377952883716059548e-02,5.996294835458109151e-01
6.099999999999999867e-02,-2.465597779774649639e-02,5.995970160618964151e-01
6.199999999999999956e-02,-2.554833783573581124e-02,5.995624339726232099e-01
6.300000000000000044e-02,-2.645652003587194157e-02,5.995256501968926344e-01
6.400000000000000133e-02,-2.738043314619987428e-02,5.994865767147579128e-01
6.500000000000000222e-02,-2.831998378862827376e-02,5.994451246364267405e-01
6.600000000000000311e-02,-2.927507665885808325e-02,5.994012042691589937e-01
6.700000000000000400e-02,-3.024561471590161282e-02,5.993547251819313360e-01
6.800000000000000488e-02,-3.123149936138617383e-02,5.993055962676575588e-01
6.900000000000000577e-02,-3.223263060888502396e-02,5.992537258028673985e-01
7.000000000000000666e-02,-3.324890724350087340e-02,5.991990215047195978e-01
7.100000000000000755e-02,-3.428022697193128243e-02,5.991413905852822630e-01
7.200000000000000844e-02,-3.532648656325614034e-02,5.990807398029833752e-01
7.299999999999999545e-02,-3.638758198070650429e-02,5.990169755112229044e-01
7.399999999999999634e-02,-3.746340850465146310e-02,5.989500037041219915e-01
7.499999999999999722e-02,-3.855386084705684363e-02,5.988797300593683426e-01
7.599999999999999811e-02,-3.965883325766532408e-02,5.988060599782197846e-01
7.699999999999999900e-02,-4.077821962217213769e-02,5.987288986226653176e-01
7.799999999999999989e-02,-4.191191355262029183e-02,5.986481509497815212e-01
7.900000000000000078e-02,-4.305980847029998448e-02,5.985637217433601442e-01
8.000000000000000167e-02,-4.422179768139810480e-02,5.984755156428689382e-01
8.100000000000000255e-02,-4.539777444564403741e-02,5.983834371698011356e-01
8.200000000000000344e-02,-4.658763203822498256e-02,5.982873907515428025e-01
8.300000000000000433e-02,-4.779126380521487444e-02,5.981872807428181282e-01
8.400000000000000522e-02,-4.900856321276333277e-02,5.980830114448459911e-01
8.500000000000000611e-02,-5.023942389031394590e-02,5.979744871222982816e-01
8.600000000000000699e-02,-5.148373966807624769e-02,5.978616120182080884e-01
8.700000000000000788e-02,-5.274140460902305982e-02,5.977442903669150098e-01
8.799999999999999489e-02,-5.401231303564270336e-02,5.976224264052223401e-01
8.899999999999999578e-02,-5.529635955168436812e-02,5.974959243818617205e-01
8.999999999999999667e-02,-5.659343905915675821e-02,5.973646885654230188e-01
9.099999999999999756e-02,-5.790344677079027613e-02,5.972286232508798864e-01
9.199999999999999845e-02,-5.922627821821896399e-02,5.970876327648751980e-01
9.299999999999999933e-02,-6.056182925609282508e-02,5.969416214698590739e-01
9.400000000000000022e-02,-6.190999606236820274e-02,5.967904937672807719e-01
9.500000000000000111e-02,-6.327067513497811047e-02,5.966341540999278159e-01
9.600000000000000200e-02,-6.464376328511774183e-02,5.964725069535845581e-01
9.700000000000000289e-02,-6.602915762735926675e-02,5.963054568581325210e-01
9.800000000000000377e-02,-6.742675556679834925e-02,5.961329083882220825e-01
9.900000000000000466e-02,-6.883645478345574997e-02,5.959547661636661608e-01
1.000000000000000056e-01,-7.025815321412180736e-02,5.957709348496711410e-01
1.010000000000000064e-01,-7.169174903185458747e-02,5.955813191570369369e-01
1.020000000000000073e-01,-7.313714062332876686e-02,5.953858238424230009e-01
1.030000000000000082e-01,-7.459422656421299536e-02,5.951843537088401526e-01
1.040000000000000091e-01,-7.606290559276782104e-02,5.949768136064197410e-01
1.049999999999999961e-01,-7.754307658185581598e-02,5.947631084336020280e-01
1.059999999999999970e-01,-7.903463850952829883e-02,5.945431431388394916e-01
1.069999999999999979e-01,-8.053749042834498773e-02,5.943168227228617928e-01
1.079999999999999988e-01,-8.205153143363824730e-02,5.940840522416583891e-01
1.089999999999999997e-01,-8.357666063081432839e-02,5.938447368101660295e-01
1.100000000000000006e-01,-8.511277710192632906e-02,5.935987816068033496e-01
1.110000000000000014e-01,-8.665977987158177132e-02,5.933460918788903138e-01
1.120000000000000023e-01,-8.821756787240471465e-02,5.930865729489712690e-01
1.130000000000000032e-01,-8.978603991013678343e-02,5.928201302221375313e-01
1.140000000000000041e-01,-9.136509462852898666e-02,5.925466691943748199e-01
1.150000000000000050e-01,-9.295463047415558622e-02,5.922660954619476392e-01
1.160000000000000059e-01,-9.455454566125229277e-02,5.919783147318524730e-01
1.170000000000000068e-01,-9.616473813670525783e-02,5.916832328333884172e-01
1.180000000000000077e-01,-9.778510554529597221e-02,5.913807557308128349e-01
1.190000000000000085e-01,-9.941554519529120781e-02,5.910707895370990173e-01
1.199999999999999956e-01,-1.010559540244817811e-01,5.907532405288234978e-01
1.209999999999999964e-01,-1.027062285667671299e-01,5.904280151621200678e-01
1.219999999999999973e-01,-1.043662649193523306e-01,5.900950200897464581e-01
1.229999999999999982e-01,-1.060359587106342871e-01,5.897541621791815292e-01
1.239999999999999991e-01,-1.077152050688579277e-01,5.894053485317989338e-01
1.250000000000000000e-01,-1.094038985916085949e-01,5.890484865030048978e-01
1.260000000000000009e-01,-1.111019333161671618e-01,5.886834837233919648e-01
1.270000000000000018e-01,-1.128092026908293077e-01,5.883102481207880263e-01
1.280000000000000027e-01,-1.145255995471902433e-01,5.879286879432270574e-01
1.290000000000000036e-01,-1.162510160734702147e-01,5.875387117827468586e-01
1.300000000000000044e-01,-1.179853437888956497e-01,5.871402286000098059e-01
1.310000000000000053e-01,-1.197284735191615074e-01,5.867331477496219305e-01
1.320000000000000062e-01,-1.214802953730329538e-01,5.863173790062108370e-01
1.330000000000000071e-01,-1.232406987200637682e-01,5.858928325910661705e-01
1.340000000000000080e-01,-1.250095721694814144e-01,5.854594191994419994e-01
1.350000000000000089e-01,-1.267868035502261181e-01,5.850170500283123909e-01
1.360000000000000098e-01,-1.285722798921895282e-01,5.845656368046325824e-01
1.370000000000000107e-01,-1.303658874085776853e-01,5.841050918139916170e-01
1.380000000000000115e-01,-1.321675114795023420e-01,5.836353279296375707e-01
1.390000000000000124e-01,-1.339770366367186993e-01,5.831562586417533556e-01
1.400000000000000133e-01,-1.357943465495251856e-01,5.826677980870147433e-01
1.410000000000000142e-01,-1.376193240118097350e-01,5.821698610783152539e-01
1.420000000000000151e-01,-1.394518509303061260e-01,5.816623631345643197e-01
1.430000000000000160e-01,-1.412918083138265113e-01,5.811452205106493185e-01
1.440000000000000169e-01,-1.431390762638061198e-01,5.806183502274000485e-01
1.449999999999999900e-01,-1.449935339657025257e-01,5.800816701014186449e-01
1.459999999999999909e-01,-1.468550596818217202e-01,5.795350987750250704e-01
1.469999999999999918e-01,-1.487235307723119848e-01,5.789785557351108114e-01
1.479999999999999927e-01,-1.505988292375794457e-01,5.784119595735461861e-01
1.489999999999999936e-01,-1.524808134671984949e-01,5.778352369510221243e-01
1.499999999999999944e-01,-1.543693627309342675e-01,5.772483085566781913e-01
1.509999999999999953e-01,-1.562643531144214393e-01,5.766510968097956491e-01
1.519999999999999962e-01,-1.581656587054825758e-01,5.760435254719628029e-01
1.529999999999999971e-01,-1.600731520278806663e-01,5.754255195353243924e-01
1.539999999999999980e-01,-1.619867042975795812e-01,5.747970051666086988e-01
1.549999999999999989e-01,-1.639061855748353835e-01,5.741579096851123776e-01
1.559999999999999998e-01,-1.658314648551098558e-01,5.735081615605414074e-01
1.570000000000000007e-01,-1.677624101242726207e-01,5.728476904229097277e-01
1.580000000000000016e-01,-1.696988883930771186e-01,5.721764270794285068e-01
1.590000000000000024e-01,-1.716407657196301340e-01,5.714943035351831568e-01
1.600000000000000033e-01,-1.735879072251300947e-01,5.708012530160757603e-01
1.610000000000000042e-01,-1.755401771058182070e-01,5.700972099926806536e-01
1.620000000000000051e-01,-1.774974386430338558e-01,5.693821102044430704e-01
1.630000000000000060e-01,-1.794595542123240128e-01,5.686558906838828920e-01
1.640000000000000069e-01,-1.814263852923194698e-01,5.679184897805096277e-01
1.650000000000000078e-01,-1.833977924736117648e-01,5.671698471843173994e-01
1.660000000000000087e-01,-1.853736354680290410e-01,5.664099039489460807e-01
1.670000000000000095e-01,-1.873537731182252641e-01,5.656386025142969842e-01
1.680000000000000104e-01,-1.893380634078413727e-01,5.648558867288014929e-01
1.690000000000000113e-01,-1.913263634721962259e-01,5.640617018712446029e-01
1.700000000000000122e-01,-1.933185296095274452e-01,5.632559946721997779e-01
1.710000000000000131e-01,-1.953144172928505673e-01,5.624387133351163026e-01
1.720000000000000140e-01,-1.973138811824360905e-01,5.616098075571150927e-01
1.730000000000000149e-01,-1.993167751388460474e-01,5.607692285493810491e-01
1.740000000000000158e-01,-2.013229522366466184e-01,5.599169290573692281e-01
1.750000000000000167e-01,-2.033322647786839910e-01,5.590528633806624015e-01
1.759999999999999898e-01,-2.053445643110226593e-01,5.581769873926150094e-01
1.769999999999999907e-01,-2.073597016384396974e-01,5.572892585596818105e-01
1.779999999999999916e-01,-2.093775268405833057e-01,5.563896359605657871e-01
1.789999999999999925e-01,-2.113978892887052874e-01,5.554780803050898275e-01
1.799999999999999933e-01,-2.134206376630177759e-01,5.545545539528291545e-01
1.809999999999999942e-01,-2.154456199706224762e-01,5.536190209315101640e-01
1.819999999999999951e-01,-2.174726835640666267e-01,5.526714469551929909e-01
1.829999999999999960e-01,-2.195016751604788596e-01,5.517117994422080507e-01
1.839999999999999969e-01,-2.215324408612928675e-01,5.507400475328622091e-01
1.849999999999999978e-01,-2.235648261725463604e-01,5.497561621069111393e-01
1.859999999999999987e-01,-2.255986760257900625e-01,5.487601158008236224e-01
1.869999999999999996e-01,-2.276338347995329747e-01,5.477518830247618542e-01
1.880000000000000004e-01,-2.296701463412880451e-01,5.467314399793934410e-01
1.890000000000000013e-01,-2.317074539901605723e-01,5.456987646723938656e-01
1.900000000000000022e-01,-2.337456006000119269e-01,5.446538369347633246e-01
1.910000000000000031e-01,-2.357844285631487402e-01,5.435966384368520199e-01
1.920000000000000040e-01,-2.378237798345619880e-01,5.425271527041399811e-01
1.930000000000000049e-01,-2.398634959567093050e-01,5.414453651327639783e-01
1.940000000000000058e-01,-2.419034180847805804e-01,5.403512630047426768e-01
1.950000000000000067e-01,-2.439433870125071180e-01,5.392448355029493268e-01
1.960000000000000075e-01,-2.459832431984276535e-01,5.381260737257489435e-01
1.970000000000000084e-01,-2.480228267926604946e-01,5.369949707013659257e-01
1.980000000000000093e-01,-2.500619776641096470e-01,5.358515214018919615e-01
1.990000000000000102e-01,-2.521005354281390942e-01,5.346957227569826276e-01
2.000000000000000111e-01,-2.541383394746583591e-01,5.335275736672048241e-01
2.010000000000000120e-01,-2.561752289966143792e-01,5.323470750169938537e-01
2.020000000000000129e-01,-2.582110430188739869e-01,5.311542296872571178e-01
2.030000000000000138e-01,-2.602456204274811169e-01,5.299490425675780214e-01
2.040000000000000147e-01,-2.622787999992365893e-01,5.287315205679958829e-01
2.050000000000000155e-01,-2.643104204316205630e-01,5.275016726303708436e-01
2.060000000000000164e-01,-2.663403203730029811e-01,5.262595097393094612e-01
2.070000000000000173e-01,-2.683683384531383442e-01,5.250050449326382207e-01
2.080000000000000182e-01,-2.703943133139090627e-01,5.237382933114019812e-01
2.089999999999999913e-01,-2.724180836402915196e-01,5.224592720493747011e-01
2.099999999999999922e-01,-2.744394881915425133e-01,5.211680004020946555e-01
2.109999999999999931e-01,-2.764583658325626692e-01,5.198644997153776259e-01
2.119999999999999940e-01,-2.784745555654074556e-01,5.185487934333086191e-01
2.129999999999999949e-01,-2.804878965609463592e-01,5.172209071057112251e-01
2.139999999999999958e-01,-2.824982281906359693e-01,5.158808683950839580e-01
2.149999999999999967e-01,-2.845053900583705553e-01,5.145287070829640541e-01
2.159999999999999976e-01,-2.865092220324073624e-01,5.131644550757576972e-01
2.169999999999999984e-01,-2.885095642773480851e-01,5.117881464099964806e-01
2.179999999999999993e-01,-2.905062572861293879e-01,5.103998172570161085e-01
2.190000000000000002e-01,-2.924991419120340219e-01,5.089995059270754352e-01
2.200000000000000011e-01,-2.944880594006836216e-01,5.075872528728769817e-01
2.210000000000000020e-01,-2.964728514220079658e-01,5.061631006925201293e-01
2.220000000000000029e-01,-2.984533601021578386e-01,5.047270941318472426e-01
2.230000000000000038e-01,-3.004294280553720387e-01,5.032792800862286864e-01
2.240000000000000047e-01,-3.024008984157465774e-01,5.018197076017238967e-01
2.250000000000000056e-01,-3.043676148689401506e-01,5.003484278756924475e-01
2.260000000000000064e-01,-3.063294216837524342e-01,4.988654942567771755e-01
2.270000000000000073e-01,-3.082861637436143942e-01,4.973709622443345246e-01
2.280000000000000082e-01,-3.102376865779315485e-01,4.958648894872545454e-01
2.290000000000000091e-01,-3.121838363933187033e-01,4.943473357822115721e-01
2.300000000000000100e-01,-3.141244601046789264e-01,4.928183630713321994e-01
2.310000000000000109e-01,-3.160594053661499592e-01,4.912780354392917159e-01
2.320000000000000118e-01,-3.179885206018883692e-01,4.897264191098278374e-01
2.330000000000000127e-01,-3.199116550367149814e-01,4.881635824417080993e-01
2.340000000000000135e-01,-3.218286587265862253e-01,4.865895959241143265e-01
2.350000000000000144e-01,-3.237393825889166576e-01,4.850045321714849811e-01
2.360000000000000153e-01,-3.256436784327254585e-01,4.834084659178012888e-01
2.370000000000000162e-01,-3.275413989886452049e-01,4.818014740103259141e-01
2.380000000000000171e-01,-3.294323979387336898e-01,4.801836354028016784e-01
2.390000000000000180e-01,-3.313165299461548474e-01,4.785550311481274188e-01
2.399999999999999911e-01,-3.331936506846717716e-01,4.769157443904785687e-01
2.409999999999999920e-01,-3.350636168679959614e-01,4.752658603569311357e-01
2.419999999999999929e-01,-3.369262862789668134e-01,4.736054663485483873e-01
2.429999999999999938e-01,-3.387815177985770143e-01,4.719346517309637168e-01
2.439999999999999947e-01,-3.406291714348391730e-01,4.702535079244467564e-01
2.449999999999999956e-01,-3.424691083514994627e-01,4.685621283934719439e-01
2.459999999999999964e-01,-3.443011908965953882e-01,4.668606086357842688e-01
2.469999999999999973e-01,-3.461252826308658381e-01,4.651490461709709145e-01
2.479999999999999982e-01,-3.479412483559956026e-01,4.634275405285331884e-01
2.489999999999999991e-01,-3.497489541427347692e-01,4.616961932354830545e-01
2.500000000000000000e-01,-3.515482673588362084e-01,4.599551078034423424e-01
2.510000000000000009e-01,-3.533390566968701574e-01,4.582043897152704437e-01
2.520000000000000018e-01,-3.551211922018681078e-01,4.564441464112025670e-01
2.530000000000000027e-01,-3.568945452988211420e-01,4.546744872745221988e-01
2.540000000000000036e-01,-3.586589888200208964e-01,4.528955236167501730e-01
2.550000000000000044e-01,-3.604143970322378765e-01,4.511073686623655044e-01
2.560000000000000053e-01,-3.621606456637418425e-01,4.493101375330588176e-01
2.570000000000000062e-01,-3.638976119311503332e-01,4.475039472315120448e-01
2.580000000000000071e-01,-3.656251745661078800e-01,4.456889166247177680e-01
2.590000000000000080e-01,-3.673432138417785375e-01,4.438651664268295494e-01
2.600000000000000089e-01,-3.690516115991557822e-01,4.420328191815500740e-01
2.610000000000000098e-01,-3.707502512731827293e-01,4.401919992440601614e-01
2.620000000000000107e-01,-3.724390179186481964e-01,4.383428327624849241e-01
2.630000000000000115e-01,-3.741177982358967480e-01,4.364854476589052901e-01
2.640000000000000124e-01,-3.757864805962849442e-01,4.346199736099083943e-01
2.650000000000000133e-01,-3.774449550674272569e-01,4.327465420266941587e-01
2.660000000000000142e-01,-3.790931134381698153e-01,4.308652860347130797e-01
2.670000000000000151e-01,-3.807308492433256197e-01,4.289763404528762480e-01
2.680000000000000160e-01,-3.823580577881150466e-01,4.270798417722964091e-01
2.690000000000000169e-01,-3.839746361723297419e-01,4.251759281346017549e-01
2.700000000000000178e-01,-3.855804833141949217e-01,4.232647393098035171e-01
2.710000000000000187e-01,-3.871754999739005498e-01,4.213464166737204142e-01
2.720000000000000195e-01,-3.887595887768158787e-01,4.194211031849804927e-01
2.730000000000000204e-01,-3.903326542363440566e-01,4.174889433615854850e-01
2.740000000000000213e-01,-3.918946027764196316e-01,4.155500832570551140e-01
2.750000000000000222e-01,-3.934453427536162007e-01,4.136046704361504012e-01
2.760000000000000231e-01,-3.949847844788660356e-01,4.116528539501795869e-01
2.770000000000000240e-01,-3.965128402387700368e-01,4.096947843119054800e-01
2.780000000000000249e-01,-3.980294243164659851e-01,4.077306134700383611e-01
2.790000000000000258e-01,-3.995344530120704118e-01,4.057604947833403086e-01
2.800000000000000266e-01,-4.010278446626453497e-01,4.037845829943415010e-01
2.810000000000000275e-01,-4.025095196617025084e-01,4.018030342026694957e-01
2.820000000000000284e-01,-4.039794004782077952e-01,3.998160058380122450e-01
2.830000000000000293e-01,-4.054374116750931734e-01,3.978236566327079116e-01
2.840000000000000302e-01,-4.068834799272403879e-01,3.958261465939841850e-01
2.850000000000000311e-01,-4.083175340389361141e-01,3.938236369758449928e-01
2.860000000000000320e-01,-4.097395049607871487e-01,3.918162902506178158e-01
2.870000000000000329e-01,-4.111493258060705536e-01,3.898042700801717109e-01
2.880000000000000338e-01,-4.125469318665201390e-01,3.877877412868158125e-01
2.889999999999999791e-01,-4.139322606275330774e-01,3.857668698238863048e-01
2.899999999999999800e-01,-4.153052517827845458e-01,3.837418227460303033e-01
2.909999999999999809e-01,-4.166658472482385189e-01,3.817127681792030769e-01
2.919999999999999818e-01,-4.180139911755563764e-01,3.796798752903809415e-01
2.929999999999999827e-01,-4.193496299648814540e-01,3.776433142570085888e-01
2.939999999999999836e-01,-4.206727122769970961e-01,3.756032562361837357e-01
2.949999999999999845e-01,-4.219831890448599854e-01,3.735598733335965815e-01
2.959999999999999853e-01,-4.232810134844836036e-01,3.715133385722306780e-01
2.969999999999999862e-01,-4.245661411051792067e-01,3.694638258608349268e-01
2.979999999999999871e-01,-4.258385297191561447e-01,3.674115099621841907e-01
2.989999999999999880e-01,-4.270981394504507755e-01,3.653565664611324593e-01
2.999999999999999889e-01,-4.283449327432102827e-01,3.632991717324755565e-01
3.009999999999999898e-01,-4.295788743693080836e-01,3.612395029086243881e-01
3.019999999999999907e-01,-4.307999314352944920e-01,3.591777378471159299e-01
3.029999999999999916e-01,-4.320080733886840774e-01,3.571140550979580164e-01
3.039999999999999925e-01,-4.332032720235636791e-01,3.550486338708225276e-01
3.049999999999999933e-01,-4.343855014855458885e-01,3.529816540021075699e-01
3.059999999999999942e-01,-4.355547382760318054e-01,3.509132959218629888e-01
3.069999999999999951e-01,-4.367109612558184861e-01,3.488437406206071900e-01
3.079999999999999960e-01,-4.378541516480197737e-01,3.467731696160300525e-01
3.089999999999999969e-01,-4.389842930403216603e-01,3.447017649196080225e-01
3.099999999999999978e-01,-4.401013713865592480e-01,3.426297090031292236e-01
3.109999999999999987e-01,-4.412053750076282976e-01,3.405571847651486794e-01
3.119999999999999996e-01,-4.422962945917129907e-01,3.384843754973766994e-01
3.130000000000000004e-01,-4.433741231938518323e-01,3.364114648510207473e-01
3.140000000000000013e-01,-4.444388562348237093e-01,3.343386368030821232e-01
3.150000000000000022e-01,-4.454904914993720322e-01,3.322660756226214485e-01
3.160000000000000031e-01,-4.465290291337447037e-01,3.301939658370082742e-01
3.170000000000000040e-01,-4.475544716425827185e-01,3.281224921981594211e-01
3.180000000000000049e-01,-4.485668238851217016e-01,3.260518396487783188e-01
3.190000000000000058e-01,-4.495660930707411351e-01,3.239821932886132738e-01
3.200000000000000067e-01,-4.505522887538337962e-01,3.219137383407285058e-01
3.210000000000000075e-01,-4.515254228280183302e-01,3.198466601178265867e-01
3.220000000000000084e-01,-4.524855095196765875e-01,3.177811439886004674e-01
3.230000000000000093e-01,-4.534325653808349843e-01,3.157173753441547270e-01
3.240000000000000102e-01,-4.543666092813785640e-01,3.136555395644914923e-01
3.250000000000000111e-01,-4.552876624005922079e-01,3.115958219850758493e-01
3.260000000000000120e-01,-4.561957482180539203e-01,3.095384078634959568e-01
3.270000000000000129e-01,-4.570908925038487114e-01,3.074834823462219702e-01
3.280000000000000138e-01,-4.579731233081378861e-01,3.054312304354849239e-01
3.290000000000000147e-01,-4.588424709500488197e-01,3.033818369562792938e-01
3.300000000000000155e-01,-4.596989680059150318e-01,3.013354865235056135e-01
3.310000000000000164e-01,-4.605426492968541230e-01,2.992923635092631929e-01
3.320000000000000173e-01,-4.613735518756797438e-01,2.972526520103040415e-01
3.330000000000000182e-01,-4.621917150131688024e-01,2.952165358156619845e-01
3.340000000000000191e-01,-4.629971801836486600e-01,2.931841983744700730e-01
3.350000000000000200e-01,-4.637899910499512224e-01,2.911558227639738927e-01
3.360000000000000209e-01,-4.645701934476952344e-01,2.891315916577568701e-01
3.370000000000000218e-01,-4.653378353689197056e-01,2.871116872941896214e-01
3.380000000000000226e-01,-4.660929669450654123e-01,2.850962914451109498e-01
3.390000000000000235e-01,-4.668356404293049211e-01,2.830855853847589754e-01
3.400000000000000244e-01,-4.675659101782252414e-01,2.810797498589596155e-01
3.410000000000000253e-01,-4.682838326328585543e-01,2.790789650545876244e-01
3.420000000000000262e-01,-4.689894662990780061e-01,2.770834105693070759e-01
3.430000000000000271e-01,-4.696828717273462406e-01,2.750932653816101081e-01
3.440000000000000280e-01,-4.703641114918285515e-01,2.731087078211629215e-01
3.450000000000000289e-01,-4.710332501688715423e-01,2.711299155394624738e-01
3.460000000000000298e-01,-4.716903543148566191e-01,2.691570654808291829e-01
3.470000000000000306e-01,-4.723354924434151059e-01,2.671903338537398587e-01
3.480000000000000315e-01,-4.729687350020390091e-01,2.652298961025061907e-01
3.490000000000000324e-01,-4.735901543480648956e-01,2.632759268793187224e-01
3.500000000000000333e-01,-4.741998247240479802e-01,2.613286000166662459e-01
3.510000000000000342e-01,-4.747978222325357489e-01,2.593880885001306202e-01
3.519999999999999796e-01,-4.753842248102409518e-01,2.574545644415816015e-01
3.529999999999999805e-01,-4.759591122016212372e-01,2.555281990527667468e-01
3.539999999999999813e-01,-4.765225659318740870e-01,2.536091626193200943e-01
3.549999999999999822e-01,-4.770746692793575994e-01,2.516976244751862324e-01
3.559999999999999831e-01,-4.776155072474369545e-01,2.497937529774765519e-01
3.569999999999999840e-01,-4.781451665357702718e-01,2.478977154817612050e-01
3.579999999999999849e-01,-4.786637355110437975e-01,2.460096783178114255e-01
3.589999999999999858e-01,-4.791713041771561987e-01,2.441298067657870219e-01
3.599999999999999867e-01,-4.796679641448781117e-01,2.422582650328942433e-01
3.609999999999999876e-01,-4.801538086009706774e-01,2.403952162305080242e-01
3.619999999999999885e-01,-4.806289322768014238e-01,2.385408223517647974e-01
3.629999999999999893e-01,-4.810934314164506675e-01,2.366952442496427778e-01
3.639999999999999902e-01,-4.815474037443123745e-01,2.348586416155245549e-01
3.649999999999999911e-01,-4.819909484322293935e-01,2.330311729582528746e-01
3.659999999999999920e-01,-4.824241660661318654e-01,2.312129955836870199e-01
3.669999999999999929e-01,-4.828471586122305426e-01,2.294042655747559611e-01
3.679999999999999938e-01,-4.832600293827532534e-01,2.276051377720219315e-01
3.689999999999999947e-01,-4.836628830012340008e-01,2.258157657547552599e-01
3.699999999999999956e-01,-4.840558253673860611e-01,2.240363018225208502e-01
3.709999999999999964e-01,-4.844389636215488126e-01,2.222668969772841341e-01
3.719999999999999973e-01,-4.848124061087372150e-01,2.205077009060385229e-01
3.729999999999999982e-01,-4.851762623422983256e-01,2.187588619639537491e-01
3.739999999999999991e-01,-4.855306429671818469e-01,2.170205271580541995e-01
3.750000000000000000e-01,-4.858756597228566232e-01,2.152928421314221630e-01
3.760000000000000009e-01,-4.862114254058612084e-01,2.135759511479287664e-01
3.770000000000000018e-01,-4.865380538320218662e-01,2.118699970775004826e-01
3.780000000000000027e-01,-4.868556597983362266e-01,2.101751213819141595e-01
3.790000000000000036e-01,-4.871643590445465799e-01,2.084914641011258452e-01
3.800000000000000044e-01,-4.874642682144076367e-01,2.068191638401327692e-01
3.810000000000000053e-01,-4.877555048166684615e-01,2.051583577563662331e-01
3.820000000000000062e-01,-4.880381871857740750e-01,2.035091815476206822e-01
3.830000000000000071e-01,-4.883124344423117602e-01,2.018717694405139096e-01
3.840000000000000080e-01,-4.885783664531988535e-01,2.002462541794769180e-01
3.850000000000000089e-01,-4.888361037916433283e-01,1.986327670162774672e-01
3.860000000000000098e-01,-4.890857676968760614e-01,1.970314377000709494e-01
3.870000000000000107e-01,-4.893274800336783192e-01,1.954423944679787306e-01
3.880000000000000115e-01,-4.895613632517084035e-01,1.938657640361932666e-01
3.890000000000000124e-01,-4.897875403446517173e-01,1.923016715916050223e-01
3.900000000000000133e-01,-4.900061348091993008e-01,1.907502407839518077e-01
3.910000000000000142e-01,-4.902172706038692152e-01,1.892115937184848384e-01
3.920000000000000151e-01,-4.904210721076917023e-01,1.876858509491509119e-01
3.930000000000000160e-01,-4.906176640787578980e-01,1.861731314722868402e-01
3.940000000000000169e-01,-4.908071716126664041e-01,1.846735527208184235e-01
3.950000000000000178e-01,-4.909897201008533996e-01,1.831872305589680727e-01
3.960000000000000187e-01,-4.911654351888491976e-01,1.817142792774589233e-01
3.970000000000000195e-01,-4.913344427344498166e-01,1.802548115892166070e-01
3.980000000000000204e-01,-4.914968687658377577e-01,1.788089386255583835e-01
3.990000000000000213e-01,-4.916528394396486035e-01,1.773767699328723801e-01
4.000000000000000222e-01,-4.918024809990088064e-01,1.759584134697718960e-01
4.010000000000000231e-01,-4.919459197315508847e-01,1.745539756047279067e-01
4.020000000000000240e-01,-4.920832819274264525e-01,1.731635611141670861e-01
4.030000000000000249e-01,-4.922146938373239133e-01,1.717872731810340114e-01
4.040000000000000258e-01,-4.923402816305071372e-01,1.704252133938073122e-01
4.050000000000000266e-01,-4.924601713528914404e-01,1.690774817459655410e-01
4.060000000000000275e-01,-4.925744888851680825e-01,1.677441766358934716e-01
4.070000000000000284e-01,-4.926833599009862730e-01,1.664253948672224370e-01
4.080000000000000293e-01,-4.927869098252189439e-01,1.651212316495975496e-01
4.090000000000000302e-01,-4.928852637923081259e-01,1.638317805998624199e-01
4.100000000000000311e-01,-4.929785466047230114e-01,1.625571337436524655e-01
4.110000000000000320e-01,-4.930668826915256542e-01,1.612973815173905645e-01
4.120000000000000329e-01,-4.931503960670740594e-01,1.600526127706763113e-01
4.130000000000000338e-01,-4.932292102898625519e-01,1.588229147690531362e-01
4.140000000000000346e-01,-4.933034484215241822e-01,1.576083731971556490e-01
4.150000000000000355e-01,-4.933732329860006649e-01,1.564090721622126146e-01
4.160000000000000364e-01,-4.934386859288956151e-01,1.552250941979091692e-01
4.169999999999999818e-01,-4.934999285770279576e-01,1.540565202685933444e-01
4.179999999999999827e-01,-4.935570815981940584e-01,1.529034297738097181e-01
4.189999999999999836e-01,-4.936102649611511239e-01,1.517659005531589167e-01
4.199999999999999845e-01,-4.936595978958444597e-01,1.506440088914682285e-01
4.209999999999999853e-01,-4.937051988538792013e-01,1.495378295242589251e-01
4.219999999999999862e-01,-4.937471854692557782e-01,1.484474356435061537e-01
4.229999999999999871e-01,-4.937856745193872632e-01,1.473728989036724168e-01
4.239999999999999880e-01,-4.938207818863979415e-01,1.463142894280050343e-01
4.249999999999999889e-01,-4.938526225187339080e-01,1.452716758150899012e-01
4.259999999999999898e-01,-4.938813103930790316e-01,1.442451251456458028e-01
